"Predictor","Coefficient","AbsCoef","Dataset","Repeat","Fold"
"cHull_vol",0,0,"Fine dead surface fuels",6,1
"Omnivariance_sd",-0.00418545099798966,0.00418545099798966,"Fine dead surface fuels",6,2
"Percent.Below.20th.Quantile",-0.00413826429164972,0.00413826429164972,"Fine dead surface fuels",6,2
"Eigentropy_sd",-0.00411584246153454,0.00411584246153454,"Fine dead surface fuels",6,2
"Kurt_PropOcc_RelZ1.05_2.00",-0.00391748502199839,0.00391748502199839,"Fine dead surface fuels",6,2
"PCA2_mean",0.00325222054725546,0.00325222054725546,"Fine dead surface fuels",6,2
"Anisotropy_sd",-0.0032196638370883,0.0032196638370883,"Fine dead surface fuels",6,2
"Planarity_sd",0.00303772963259046,0.00303772963259046,"Fine dead surface fuels",6,2
"NormalChangeRate_sd",0.00302774415107525,0.00302774415107525,"Fine dead surface fuels",6,2
"Percent.Below.30th.Quantile",-0.0030009769234893,0.0030009769234893,"Fine dead surface fuels",6,2
"zq45",0.0028699679884829,0.0028699679884829,"Fine dead surface fuels",6,2
"Omnivariance_sd",-0.00239714826359313,0.00239714826359313,"Fine dead surface fuels",6,3
"Anisotropy_sd",-0.00232898267316104,0.00232898267316104,"Fine dead surface fuels",6,3
"Anisotropy_mean",0.00214165702547902,0.00214165702547902,"Fine dead surface fuels",6,3
"Sphericity_sd",-0.00201940315378134,0.00201940315378134,"Fine dead surface fuels",6,3
"eSmallest_sd",-0.00197723685529665,0.00197723685529665,"Fine dead surface fuels",6,3
"Sphericity_mean",-0.0019041957461923,0.0019041957461923,"Fine dead surface fuels",6,3
"Curvature_mean",-0.00186580148489555,0.00186580148489555,"Fine dead surface fuels",6,3
"eSmallest_mean",-0.00186543153094249,0.00186543153094249,"Fine dead surface fuels",6,3
"ChangeCurvature_mean",-0.00186523046811953,0.00186523046811953,"Fine dead surface fuels",6,3
"Curvature_sd",-0.00183272845211253,0.00183272845211253,"Fine dead surface fuels",6,3
"Planarity_sd",0.00329450749623453,0.00329450749623453,"Fine dead surface fuels",6,4
"NormalChangeRate_sd",0.00328971899518671,0.00328971899518671,"Fine dead surface fuels",6,4
"Percent.Below.20th.Quantile",-0.00315956612219756,0.00315956612219756,"Fine dead surface fuels",6,4
"Total_PAD_FullROI",0.00277073403121651,0.00277073403121651,"Fine dead surface fuels",6,4
"Eigentropy_sd",-0.00274223849820176,0.00274223849820176,"Fine dead surface fuels",6,4
"PCA2_mean",0.00268485134055104,0.00268485134055104,"Fine dead surface fuels",6,4
"Mean_PAD_FullROI",0.00254061106368093,0.00254061106368093,"Fine dead surface fuels",6,4
"zpcum6",-0.0025090943714401,0.0025090943714401,"Fine dead surface fuels",6,4
"Kurt_PropOcc_RelZ1.05_2.00",-0.00243522737646616,0.00243522737646616,"Fine dead surface fuels",6,4
"Percent.Below.30th.Quantile",-0.00241904017881417,0.00241904017881417,"Fine dead surface fuels",6,4
"Anisotropy_sd",-0.00344612866237685,0.00344612866237685,"Fine dead surface fuels",6,5
"Eigentropy_sd",-0.00344429775371513,0.00344429775371513,"Fine dead surface fuels",6,5
"Omnivariance_sd",-0.00342646600387172,0.00342646600387172,"Fine dead surface fuels",6,5
"Anisotropy_mean",0.00329212317271947,0.00329212317271947,"Fine dead surface fuels",6,5
"Percent.Below.20th.Quantile",-0.00319776550902588,0.00319776550902588,"Fine dead surface fuels",6,5
"PC_Strata_1.00.2.00",0.00308653426824401,0.00308653426824401,"Fine dead surface fuels",6,5
"Planarity_sd",0.00305352184100469,0.00305352184100469,"Fine dead surface fuels",6,5
"NormalChangeRate_sd",0.0030451356629278,0.0030451356629278,"Fine dead surface fuels",6,5
"zq55",0.00293878138817484,0.00293878138817484,"Fine dead surface fuels",6,5
"Kurt_PropOcc_RelZ1.05_2.00",-0.00291839721497428,0.00291839721497428,"Fine dead surface fuels",6,5
"Percent.Below.20th.Quantile",-0.00473057187270947,0.00473057187270947,"Fine dead surface fuels",7,1
"Percent.Below.30th.Quantile",-0.00376804940378196,0.00376804940378196,"Fine dead surface fuels",7,1
"Omnivariance_sd",-0.00352378459707049,0.00352378459707049,"Fine dead surface fuels",7,1
"Eigentropy_sd",-0.00347147577914141,0.00347147577914141,"Fine dead surface fuels",7,1
"Anisotropy_mean",0.0034153798480444,0.0034153798480444,"Fine dead surface fuels",7,1
"Kurt_PropOcc_RelZ1.05_2.00",-0.00323414958623116,0.00323414958623116,"Fine dead surface fuels",7,1
"Sphericity_mean",-0.00312188843165738,0.00312188843165738,"Fine dead surface fuels",7,1
"PCA2_mean",0.00308442279762178,0.00308442279762178,"Fine dead surface fuels",7,1
"eSmallest_mean",-0.00306177215715768,0.00306177215715768,"Fine dead surface fuels",7,1
"Planarity_sd",0.00305405934671011,0.00305405934671011,"Fine dead surface fuels",7,1
"Omnivariance_sd",-0.000772025881888538,0.000772025881888538,"Fine dead surface fuels",7,2
"Eigentropy_sd",-0.000736753431217026,0.000736753431217026,"Fine dead surface fuels",7,2
"Percent.Below.20th.Quantile",-0.000704168276943338,0.000704168276943338,"Fine dead surface fuels",7,2
"Anisotropy_mean",0.000663355137925933,0.000663355137925933,"Fine dead surface fuels",7,2
"Total_PAD_FullROI",0.000644253896467335,0.000644253896467335,"Fine dead surface fuels",7,2
"Anisotropy_sd",-0.000643109208255963,0.000643109208255963,"Fine dead surface fuels",7,2
"NormalChangeRate_sd",0.000622672124701409,0.000622672124701409,"Fine dead surface fuels",7,2
"Planarity_sd",0.000622598339732502,0.000622598339732502,"Fine dead surface fuels",7,2
"eSum_sd",-0.000605326758822178,0.000605326758822178,"Fine dead surface fuels",7,2
"Sphericity_mean",-0.000595256062542144,0.000595256062542144,"Fine dead surface fuels",7,2
"Omnivariance_sd",-0.00251255937246966,0.00251255937246966,"Fine dead surface fuels",7,3
"Anisotropy_sd",-0.00221952573506422,0.00221952573506422,"Fine dead surface fuels",7,3
"Kurt_PropOcc_RelZ1.05_2.00",-0.0021058289216971,0.0021058289216971,"Fine dead surface fuels",7,3
"PCA1_mean",-0.00198304430564848,0.00198304430564848,"Fine dead surface fuels",7,3
"Planarity_sd",0.0019185995994767,0.0019185995994767,"Fine dead surface fuels",7,3
"NormalChangeRate_sd",0.00191764448879758,0.00191764448879758,"Fine dead surface fuels",7,3
"Percent.Below.20th.Quantile",-0.00182970942559222,0.00182970942559222,"Fine dead surface fuels",7,3
"eSmallest_sd",-0.00182360192873872,0.00182360192873872,"Fine dead surface fuels",7,3
"Anisotropy_mean",0.00175938928509471,0.00175938928509471,"Fine dead surface fuels",7,3
"PC_Strata_1.00.2.00",0.00168739438660547,0.00168739438660547,"Fine dead surface fuels",7,3
"Total_PAD_FullROI",0.0024361438815426,0.0024361438815426,"Fine dead surface fuels",7,4
"Anisotropy_sd",-0.00238738674529996,0.00238738674529996,"Fine dead surface fuels",7,4
"Mean_PAD_FullROI",0.00199732384421984,0.00199732384421984,"Fine dead surface fuels",7,4
"Percent.Below.20th.Quantile",-0.00195361972022945,0.00195361972022945,"Fine dead surface fuels",7,4
"Total_PAD_RelZ0_0.25",0.00192408285277573,0.00192408285277573,"Fine dead surface fuels",7,4
"vzrumple",0.00190831611395213,0.00190831611395213,"Fine dead surface fuels",7,4
"Eigentropy_sd",-0.00189497459142267,0.00189497459142267,"Fine dead surface fuels",7,4
"Omnivariance_sd",-0.00186359571970355,0.00186359571970355,"Fine dead surface fuels",7,4
"Mean_PAD_RelZ0_0.25",0.0018271870527323,0.0018271870527323,"Fine dead surface fuels",7,4
"PC_Strata_1.00.2.00",0.0017581902693101,0.0017581902693101,"Fine dead surface fuels",7,4
"Anisotropy_mean",0.0120940736669403,0.0120940736669403,"Fine dead surface fuels",7,5
"Percent.Below.20th.Quantile",-0.00734896962659443,0.00734896962659443,"Fine dead surface fuels",7,5
"PC_Density_m3",0,0,"Fine dead surface fuels",7,5
"cHull_vol",0,0,"Fine dead surface fuels",7,5
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",7,5
"horizontalRumpel",0,0,"Fine dead surface fuels",7,5
"mean_vox_ht",0,0,"Fine dead surface fuels",7,5
"sd_vox_ht",0,0,"Fine dead surface fuels",7,5
"zmax",0,0,"Fine dead surface fuels",7,5
"zmean",0,0,"Fine dead surface fuels",7,5
"Omnivariance_sd",-0.0280198879127853,0.0280198879127853,"Fine dead surface fuels",8,1
"Eigentropy_sd",-0.0111452581914392,0.0111452581914392,"Fine dead surface fuels",8,1
"Planarity_sd",0.00717425271596254,0.00717425271596254,"Fine dead surface fuels",8,1
"Percent.Below.30th.Quantile",-0.00506830497539473,0.00506830497539473,"Fine dead surface fuels",8,1
"NormalChangeRate_sd",0.00489567429279395,0.00489567429279395,"Fine dead surface fuels",8,1
"Anisotropy_sd",-0.00354897250554793,0.00354897250554793,"Fine dead surface fuels",8,1
"PC_Density_m3",0,0,"Fine dead surface fuels",8,1
"cHull_vol",0,0,"Fine dead surface fuels",8,1
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",8,1
"horizontalRumpel",0,0,"Fine dead surface fuels",8,1
"Percent.Below.20th.Quantile",-0.00100562124324539,0.00100562124324539,"Fine dead surface fuels",8,2
"PC_Strata_1.00.2.00",0.000969819624802707,0.000969819624802707,"Fine dead surface fuels",8,2
"Omnivariance_sd",-0.000905143052086027,0.000905143052086027,"Fine dead surface fuels",8,2
"Anisotropy_mean",0.000842437101675273,0.000842437101675273,"Fine dead surface fuels",8,2
"Planarity_sd",0.000820580407233576,0.000820580407233576,"Fine dead surface fuels",8,2
"NormalChangeRate_sd",0.000820540194891843,0.000820540194891843,"Fine dead surface fuels",8,2
"eSmallest_mean",-0.000787497401712408,0.000787497401712408,"Fine dead surface fuels",8,2
"Sphericity_mean",-0.000775359362962571,0.000775359362962571,"Fine dead surface fuels",8,2
"PCA2_mean",0.000762381069203108,0.000762381069203108,"Fine dead surface fuels",8,2
"zq60",0.000760047385977823,0.000760047385977823,"Fine dead surface fuels",8,2
"Omnivariance_sd",-0.00119742610182785,0.00119742610182785,"Fine dead surface fuels",8,3
"Eigentropy_sd",-0.00104514992244777,0.00104514992244777,"Fine dead surface fuels",8,3
"Percent.Below.20th.Quantile",-0.00103389102076707,0.00103389102076707,"Fine dead surface fuels",8,3
"Anisotropy_sd",-0.00101619817708051,0.00101619817708051,"Fine dead surface fuels",8,3
"Anisotropy_mean",0.00100963266307422,0.00100963266307422,"Fine dead surface fuels",8,3
"Percent.Below.30th.Quantile",-0.000966379430116594,0.000966379430116594,"Fine dead surface fuels",8,3
"Planarity_sd",0.000954347031268151,0.000954347031268151,"Fine dead surface fuels",8,3
"NormalChangeRate_sd",0.000954238724829481,0.000954238724829481,"Fine dead surface fuels",8,3
"Sphericity_mean",-0.000893698654879958,0.000893698654879958,"Fine dead surface fuels",8,3
"Curvature_mean",-0.000864254358622575,0.000864254358622575,"Fine dead surface fuels",8,3
"Percent.Below.20th.Quantile",-0.045522170704522,0.045522170704522,"Fine dead surface fuels",8,4
"Anisotropy_sd",-0.0289317435311909,0.0289317435311909,"Fine dead surface fuels",8,4
"PC_Density_m3",0,0,"Fine dead surface fuels",8,4
"cHull_vol",0,0,"Fine dead surface fuels",8,4
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",8,4
"horizontalRumpel",0,0,"Fine dead surface fuels",8,4
"mean_vox_ht",0,0,"Fine dead surface fuels",8,4
"sd_vox_ht",0,0,"Fine dead surface fuels",8,4
"zmax",0,0,"Fine dead surface fuels",8,4
"zmean",0,0,"Fine dead surface fuels",8,4
"Anisotropy_sd",-0.000743359164698018,0.000743359164698018,"Fine dead surface fuels",8,5
"Percent.Below.20th.Quantile",-0.000740427015894419,0.000740427015894419,"Fine dead surface fuels",8,5
"Omnivariance_sd",-0.00069199588732346,0.00069199588732346,"Fine dead surface fuels",8,5
"Anisotropy_mean",0.000685279404674685,0.000685279404674685,"Fine dead surface fuels",8,5
"Total_PAD_FullROI",0.000622642943727588,0.000622642943727588,"Fine dead surface fuels",8,5
"NormalChangeRate_sd",0.000603675861075067,0.000603675861075067,"Fine dead surface fuels",8,5
"Planarity_sd",0.000603584163260223,0.000603584163260223,"Fine dead surface fuels",8,5
"Sphericity_mean",-0.00059685913964777,0.00059685913964777,"Fine dead surface fuels",8,5
"Sphericity_sd",-0.000590428606072584,0.000590428606072584,"Fine dead surface fuels",8,5
"eSmallest_sd",-0.000586296447666663,0.000586296447666663,"Fine dead surface fuels",8,5
"PC_Strata_1.00.2.00",0.0997724644457953,0.0997724644457953,"Fine dead surface fuels",9,1
"vzrumple",0.0639837060554573,0.0639837060554573,"Fine dead surface fuels",9,1
"Kurt_PropOcc_RelZ1.05_2.00",-0.0133192358203223,0.0133192358203223,"Fine dead surface fuels",9,1
"Percent.Below.20th.Quantile",-0.0120342128904419,0.0120342128904419,"Fine dead surface fuels",9,1
"Eigentropy_sd",-0.0120148640411881,0.0120148640411881,"Fine dead surface fuels",9,1
"PC_Density_m3",0,0,"Fine dead surface fuels",9,1
"cHull_vol",0,0,"Fine dead surface fuels",9,1
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",9,1
"horizontalRumpel",0,0,"Fine dead surface fuels",9,1
"mean_vox_ht",0,0,"Fine dead surface fuels",9,1
"Percent.Below.20th.Quantile",-0.0301499635334401,0.0301499635334401,"Fine dead surface fuels",9,2
"Anisotropy_mean",0.0254461438399484,0.0254461438399484,"Fine dead surface fuels",9,2
"Omnivariance_sd",-0.00972460159276179,0.00972460159276179,"Fine dead surface fuels",9,2
"Percent.Below.30th.Quantile",-0.00530391852962056,0.00530391852962056,"Fine dead surface fuels",9,2
"Planarity_sd",0.00197846946989885,0.00197846946989885,"Fine dead surface fuels",9,2
"NormalChangeRate_sd",0.000646289173693785,0.000646289173693785,"Fine dead surface fuels",9,2
"PC_Density_m3",0,0,"Fine dead surface fuels",9,2
"cHull_vol",0,0,"Fine dead surface fuels",9,2
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",9,2
"horizontalRumpel",0,0,"Fine dead surface fuels",9,2
"Omnivariance_sd",-0.00308124624281267,0.00308124624281267,"Fine dead surface fuels",9,3
"Anisotropy_sd",-0.00249146159083582,0.00249146159083582,"Fine dead surface fuels",9,3
"Kurt_PropOcc_RelZ1.05_2.00",-0.00249104274924999,0.00249104274924999,"Fine dead surface fuels",9,3
"Percent.Below.20th.Quantile",-0.0024761714065801,0.0024761714065801,"Fine dead surface fuels",9,3
"Anisotropy_mean",0.00232586261425635,0.00232586261425635,"Fine dead surface fuels",9,3
"Total_PAD_FullROI",0.00230565354859308,0.00230565354859308,"Fine dead surface fuels",9,3
"Sphericity_sd",-0.00221749621267415,0.00221749621267415,"Fine dead surface fuels",9,3
"eSmallest_sd",-0.00219171024336476,0.00219171024336476,"Fine dead surface fuels",9,3
"Eigentropy_sd",-0.00217804058605729,0.00217804058605729,"Fine dead surface fuels",9,3
"Planarity_sd",0.00214458473251638,0.00214458473251638,"Fine dead surface fuels",9,3
"Eigentropy_sd",-0.0282577554034935,0.0282577554034935,"Fine dead surface fuels",9,4
"Percent.Below.20th.Quantile",-0.0191834719202789,0.0191834719202789,"Fine dead surface fuels",9,4
"Planarity_sd",0.0131841154093194,0.0131841154093194,"Fine dead surface fuels",9,4
"NormalChangeRate_sd",0.0131813942852415,0.0131813942852415,"Fine dead surface fuels",9,4
"Total_PAD_FullROI",0.0120889729771174,0.0120889729771174,"Fine dead surface fuels",9,4
"PC_Strata_1.00.2.00",0.00757248639360259,0.00757248639360259,"Fine dead surface fuels",9,4
"Kurt_PropOcc_RelZ1.05_2.00",-0.00265260136384343,0.00265260136384343,"Fine dead surface fuels",9,4
"Anisotropy_sd",-0.0023467457009447,0.0023467457009447,"Fine dead surface fuels",9,4
"PC_Density_m3",0,0,"Fine dead surface fuels",9,4
"cHull_vol",0,0,"Fine dead surface fuels",9,4
"Anisotropy_sd",-0.001875590187647,0.001875590187647,"Fine dead surface fuels",9,5
"Omnivariance_sd",-0.00174982111566376,0.00174982111566376,"Fine dead surface fuels",9,5
"Anisotropy_mean",0.00169986494434005,0.00169986494434005,"Fine dead surface fuels",9,5
"Percent.Below.20th.Quantile",-0.00161518986364354,0.00161518986364354,"Fine dead surface fuels",9,5
"Sphericity_mean",-0.00149293525277317,0.00149293525277317,"Fine dead surface fuels",9,5
"Eigentropy_sd",-0.00148756179979221,0.00148756179979221,"Fine dead surface fuels",9,5
"eSmallest_mean",-0.00146405541863509,0.00146405541863509,"Fine dead surface fuels",9,5
"Sphericity_sd",-0.00146174303184432,0.00146174303184432,"Fine dead surface fuels",9,5
"Total_PAD_FullROI",0.00146091968494792,0.00146091968494792,"Fine dead surface fuels",9,5
"Curvature_mean",-0.0014304760261876,0.0014304760261876,"Fine dead surface fuels",9,5
"Kurt_PropOcc_RelZ1.05_2.00",-0.00413215087056527,0.00413215087056527,"Fine dead surface fuels",10,1
"Total_PAD_FullROI",0.00316918403797303,0.00316918403797303,"Fine dead surface fuels",10,1
"Skew_PropOcc_RelZ1.05_2.00",-0.00309100692678888,0.00309100692678888,"Fine dead surface fuels",10,1
"Mean_PAD_FullROI",0.00307848682575322,0.00307848682575322,"Fine dead surface fuels",10,1
"Anisotropy_sd",-0.00297501404268772,0.00297501404268772,"Fine dead surface fuels",10,1
"Eigentropy_sd",-0.00294720563045882,0.00294720563045882,"Fine dead surface fuels",10,1
"ipcumzq70",0.00286234085688644,0.00286234085688644,"Fine dead surface fuels",10,1
"Planarity_sd",0.00278382384536141,0.00278382384536141,"Fine dead surface fuels",10,1
"Omnivariance_sd",-0.00277695524370513,0.00277695524370513,"Fine dead surface fuels",10,1
"NormalChangeRate_sd",0.00277599098872081,0.00277599098872081,"Fine dead surface fuels",10,1
"PC_Density_m3",0,0,"Fine dead surface fuels",10,2
"cHull_vol",0,0,"Fine dead surface fuels",10,2
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",10,2
"horizontalRumpel",0,0,"Fine dead surface fuels",10,2
"mean_vox_ht",0,0,"Fine dead surface fuels",10,2
"sd_vox_ht",0,0,"Fine dead surface fuels",10,2
"zmax",0,0,"Fine dead surface fuels",10,2
"zmean",0,0,"Fine dead surface fuels",10,2
"zsd",0,0,"Fine dead surface fuels",10,2
"zskew",0,0,"Fine dead surface fuels",10,2
"Percent.Below.20th.Quantile",-0.00415505149685233,0.00415505149685233,"Fine dead surface fuels",10,3
"Anisotropy_mean",0.00336859079060699,0.00336859079060699,"Fine dead surface fuels",10,3
"Anisotropy_sd",-0.003367770639566,0.003367770639566,"Fine dead surface fuels",10,3
"Planarity_sd",0.00329235705973169,0.00329235705973169,"Fine dead surface fuels",10,3
"NormalChangeRate_sd",0.00327851968400218,0.00327851968400218,"Fine dead surface fuels",10,3
"ipcumzq90",-0.0030870243678552,0.0030870243678552,"Fine dead surface fuels",10,3
"Omnivariance_sd",-0.00303415980366506,0.00303415980366506,"Fine dead surface fuels",10,3
"Eigentropy_sd",-0.00298652610720522,0.00298652610720522,"Fine dead surface fuels",10,3
"Sphericity_mean",-0.00293780159725659,0.00293780159725659,"Fine dead surface fuels",10,3
"Curvature_mean",-0.00287654618119817,0.00287654618119817,"Fine dead surface fuels",10,3
"Omnivariance_sd",-0.0807874300295712,0.0807874300295712,"Fine dead surface fuels",10,4
"Percent.Below.20th.Quantile",-0.0645680827907624,0.0645680827907624,"Fine dead surface fuels",10,4
"Kurt_PropOcc_RelZ1.05_2.00",-0.025081610834667,0.025081610834667,"Fine dead surface fuels",10,4
"Percent.Below.30th.Quantile",-0.00661356516060644,0.00661356516060644,"Fine dead surface fuels",10,4
"Eigentropy_sd",-0.00331103590584305,0.00331103590584305,"Fine dead surface fuels",10,4
"PCA2_mean",6.25939435939887e-05,6.25939435939887e-05,"Fine dead surface fuels",10,4
"PC_Density_m3",0,0,"Fine dead surface fuels",10,4
"cHull_vol",0,0,"Fine dead surface fuels",10,4
"Alpha_Vol_m3",0,0,"Fine dead surface fuels",10,4
"horizontalRumpel",0,0,"Fine dead surface fuels",10,4
"Omnivariance_sd",-0.00308747635327028,0.00308747635327028,"Fine dead surface fuels",10,5
"Percent.Below.20th.Quantile",-0.00292840863882483,0.00292840863882483,"Fine dead surface fuels",10,5
"PC_Strata_1.00.2.00",0.00287475229574288,0.00287475229574288,"Fine dead surface fuels",10,5
